"LA ESCONDIDA","GENERAL DONOVAN"
"COMUNA 6","COMUNA 6"
"CASPALA","VALLE GRANDE"
"AREA SIN GOBIERNO","AVELLANEDA"
"LA POMA","LA POMA"
"AREA SIN GOBIERNO","SANTA MARÍA"
"CARRERAS","GENERAL LOPEZ"
"ROSARIO DEL SALADILLO","TULUMBA"
"ZENON PEREYRA","CASTELLANOS"
"COLONIA DELICIA","ELDORADO"
"AREA SIN GOBIERNO","RIO PRIMERO"
"NACION RANQUEL","GENERAL PEDERNERA"
"COMUNA 3","COMUNA 3"
"PAVON ARRIBA","CONSTITUCION"
"AREA SIN GOBIERNO","FLORENTINO AMEGHINO"
"INRIVILLE","MARCOS JUAREZ"
"DISTRITO SEXTO COSTA DE NOGOYA","GUALEGUAY"
"EL TIO","SAN JUSTO"
"LOS CISNES","JUAREZ CELMAN"
"VILLA ASCASUBI","TERCERO ARRIBA"
"ZANJITAS","JUAN MARTÍN DE PUEYRREDÓN"
"SANTA ROSA DE RIO PRIMERO","RIO PRIMERO"
"PUERTO DESEADO","DESEADO"
"CIPOLLETTI","GENERAL ROCA"
"VERA","VERA"
"LOS MICHES","MINAS"
"INTENDENTE ALVEAR","CHAPALEUFU"
"TILCARA","TILCARA"
"NAHUEL NIYEU","VALCHETA"
"GOBERNADOR ROCA","SAN IGNACIO"
"PUJATO","SAN LORENZO"
"CASTELLI","CASTELLI"
"COMANDANTE LUIS PIEDRA BUENA","CORPEN AIKE"
"COMUNA 7","COMUNA 7"
"LONQUIMAY","CATRILO"
"RECONQUISTA","GENERAL OBLIGADO"
"OLIVA","TERCERO ARRIBA"
"SPELUZZI","MARACO"
"DISTRITO CHIQUEROS","NOGOYA"
"ORDOÑEZ","UNION"
"MOJON DE FIERRO","FORMOSA"
"EMPALME SAN CARLOS","LAS COLONIAS"
"LA AURORA","BANDA"
"SAN CAYETANO","SAN CAYETANO"
"VILLA OCAMPO","GENERAL OBLIGADO"
"SAN JOSE DE LA COCHA","LA COCHA"
"GENERAL SAN MARTIN","HUCAL"
"OLEGARIO VICTOR ANDRADE","LEANDRO N. ALEM"
"PINAMAR","PINAMAR"
"RIO COLORADO","LEALES"
"AREA SIN GOBIERNO","FEDERACION"
"SAN CARLOS NORTE","LAS COLONIAS"
"CAA CATI","GENERAL PAZ"
"TRES LAGUNAS","PILAGAS"
"SAN ANTONIO DE LOS COBRES","LOS ANDES"
"SAN JERONIMO DEL SAUCE","LAS COLONIAS"
"ROSARIO DE RIO GRANDE","SAN PEDRO"
"TRENQUE LAUQUEN","TRENQUE LAUQUEN"
"VILLA CARLOS PAZ","PUNILLA"
"EL CAIN","25 DE MAYO"
"VALLE VIEJO","VALLE VIEJO"
"LUAN TORO","LOVENTUE"
"AREA SIN GOBIERNO","DESEADO"
"EL BRACHO Y EL CEVILAR","CRUZ ALTA"
"TARTAGAL","GENERAL JOSE DE SAN MARTÍN"
"VILLA RIO HONDO","RIO HONDO"
"DESPEÑADEROS","SANTA MARÍA"
"AREA SIN GOBIERNO","COPO"
"RIACHO NEGRO","PILCOMAYO"
"GENERAL CABRERA","JUAREZ CELMAN"
"AREA SIN GOBIERNO","LAGO ARGENTINO"
"HERNANDARIAS","PARANA"
"GENERAL BALDISSERA","MARCOS JUAREZ"
"COLONIA ITURRASPE","SAN JUSTO"
"ANISACATE","SANTA MARÍA"
"TORTUGAS","BELGRANO"
"CORONEL DORREGO","CORONEL DORREGO"
"AREA SIN GOBIERNO","CORPEN AIKE"
"RAMIREZ DE VELAZCO","QUEBRACHOS"
"EMBALSE","CALAMUCHITA"
"LA MERCED","CERRILLOS"
"SAIRA","MARCOS JUAREZ"
"COMUNA 12","COMUNA 12"
"CERRITO","PARANA"
"ARRUFO","SAN CRISTOBAL"
"CHILIBROSTE","UNION"
"LAS TUNAS","PARANA"
"MATORRALES","RIO SEGUNDO"
"CATUA","SUSQUES"
"ALTO ALEGRE","UNION"
"EL RECREO","PATIÑO"
"GUARDIA MITRE","ADOLFO ALSINA"
"BELEN","BELEN"
"PICHI HUINCA","RANCUL"
"CHAUPI POZO","BANDA"
"CORONEL BAIGORRIA","RIO CUARTO"
"MARULL","SAN JUSTO"
"VILLA GENERAL BELGRANO","CALAMUCHITA"
"LAS HIGUERAS","RIO CUARTO"
"ENSENADA","ENSENADA"
"CAMPO RAMON","OBERA"
"SAN FRANCISCO","VALLE GRANDE"
"ALBERTI","ALBERTI"
"LA VANGUARDIA","CONSTITUCION"
"VILLA SARMIENTO","GENERAL ROCA"
"ITATI","ITATI"
"LA PLAYOSA","GENERAL SAN MARTIN"
"COLONIA BENITEZ","1° DE MAYO"
"MARGARITA","VERA"
"REAL SAYANA","AVELLANEDA"
"SANTA ROSA","SANTA ROSA"
"WALTER MOSS","SAN SALVADOR"
"LA PLAYA","MINAS"
"RIVADAVIA","LAS COLONIAS"
"LAS PALMERAS","SAN CRISTOBAL"
"GENERAL OCAMPO","GENERAL OCAMPO"
"PROFESOR SALVADOR MAZZA","GENERAL JOSE DE SAN MARTÍN"
"VAQUEROS","LA CALDERA"
"SECLANTAS","MOLINOS"
"FRAY LUIS BELTRAN","SAN LORENZO"
"LAGUNA LIMPIA","LIBERTADOR GENERAL SAN MARTÍN"
"MAKALLE","GENERAL DONOVAN"
"COLONIA PASTORIL","FORMOSA"
"BOMBAL","CONSTITUCION"
"COLONIA RAQUEL","CASTELLANOS"
"TABOSSI","PARANA"
"MONTECARLO","MONTECARLO"
"LOMAS DE ZAMORA","LOMAS DE ZAMORA"
"FALUCHO","REALICO"
"AREA SIN GOBIERNO","CATAN LIL"
"MOJONES NORTE","VILLAGUAY"
"EL SOBERBIO","GUARANI"
"COLONIA CRESPO","PARANA"
"BUTA RANQUIL","PEHUENCHES"
"SAN PEDRO","CAPITAL"
"AREA SIN GOBIERNO","NOGOYA"
"CONCORDIA","CONCORDIA"
"EL COLORADO","JUAN F IBARRA"
"ISLA DE CAÑAS","IRUYA"
"LUCIO VICTORIO MANSILLA","TULUMBA"
"MONTEROS","MONTEROS"
"ITUZAINGO","LAS COLONIAS"
"TALAINI","MINAS"
"COLONIA BISMARCK","UNION"
"AREA SIN GOBIERNO","ALUMINE"
"CAMPANA","CAMPANA"
"LAS MERCEDES","GUALEGUAYCHU"
"ALCARAZ NORTE","LA PAZ"
"ANCASTI","ANCASTI"
"ADELIA MARIA","RIO CUARTO"
"PIAMONTE","SAN MARTIN"
"CRUZ DE LOS MILAGROS","LAVALLE"
"BELLA VISTA","BELLA VISTA"
"WENCESLAO ESCALANTE","UNION"
"LOS MOLINOS","CASEROS"
"PUEBLO BRUGO","PARANA"
"CAUCETE","CAUCETE"
"AGUAS CALIENTES","EL CARMEN"
"RIO SEGUNDO","RIO SEGUNDO"
"CAPAYAN","CAPAYAN"
"JUAN JORBA","GENERAL PEDERNERA"
"LA MARUJA","RANCUL"
"ESTACION LIBAROS","URUGUAY"
"ESTACION ESCRIÑA","GUALEGUAYCHU"
"SAN GUILLERMO","SAN CRISTOBAL"
"ITUZAINGO","ITUZAINGO"
"SAN BLAS DE LOS SAUCES","SAN BLAS DE LOS SAUCES"
"CERES","SAN CRISTOBAL"
"OJOS DE AGUA","ÑORQUINCO"
"BAGUAL","GOBERNADOR DUPUY"
"GENERAL ALVARADO","GENERAL ALVARADO"
"AREA SIN GOBIERNO","CALAMUCHITA"
"AREA SIN GOBIERNO","LAISHI"
"AROCENA","SAN JERONIMO"
"VILLA MINETTI","9 DE JULIO"
"COLONIA LAS PICHANAS","SAN JUSTO"
"JUAN DE GARAY","9 DE JULIO"
"HOCKER","COLON"
"ESTACION RAICES","VILLAGUAY"
"LOS ALTARES","PASO DE INDIOS"
"CUCHILLA REDONDA","GUALEGUAYCHU"
"LAS VARAS","SAN JUSTO"
"TABAY","CONCEPCION"
"URDINARRAIN","GUALEGUAYCHU"
"PUERTO GENERAL SAN MARTIN","SAN LORENZO"
"EZEIZA","EZEIZA"
"MARIA GRANDE 2°","PARANA"
"CHAJAN","RIO CUARTO"
"AREA SIN GOBIERNO","GOBERNADOR DUPUY"
"PEREZ","ROSARIO"
"TAQUIMILAN","ÑORQUIN"
"DARWIN","AVELLANEDA"
"CANDIOTI","LA CAPITAL"
"DON CRISTOBAL PRIMERO","NOGOYA"
"RIO CHICO","ÑORQUINCO"
"PACLIN","PACLIN"
"COSQUIN","PUNILLA"
"CUCHILLO CO","LIHUEL CALEL"
"ANIMANA","SAN CARLOS"
"COLONIA SANTA MARIA Y LAS MARGARITAS","FEDERACION"
"PUERTO IGUAZU","IGUAZU"
"LA PAQUITA","SAN JUSTO"
"COLONIA DURAN","SAN JAVIER"
"GOLONDRINA","VERA"
"EL CARRIL","CHICOANA"
"SALADILLO","CORONEL PRINGLES"
"LAS ISLETILLAS","TERCERO ARRIBA"
"POZUELOS","RIO HONDO"
"AREA SIN GOBIERNO","ROBLES"
"COMUNA 11","COMUNA 11"
"BONPLAND","CANDELARIA"
"COLONIA VIRARO","LA PAZ"
"GUACHIPAS","GUACHIPAS"
"SASTRE","SAN MARTIN"
"ALDEA EIGENFELD","PARANA"
"GALVEZ","SAN JERONIMO"
"CASTELLANOS","CASTELLANOS"
"CAÑADA ROSQUIN","SAN MARTIN"
"CINTRA","UNION"
"PIEDRABUENA","BURRUYACU"
"ABRAMO","HUCAL"
"AREA SIN GOBIERNO","MITRE"
"SAN ANTONIO","CASTELLANOS"
"SAN MIGUEL","SAN MIGUEL"
"CEIBAS","ISLAS DEL IBICUY"
"SAN ROQUE","PUNILLA"
"AREA SIN GOBIERNO","RIO SEGUNDO"
"CORANZULI","SUSQUES"
"LEANDRO N ALEM","LEANDRO N. ALEM"
"SANTA MARIA DE PUNILLA","PUNILLA"
"EL VOLCAN","JUAN MARTÍN DE PUEYRREDÓN"
"AREA SIN GOBIERNO","ÑORQUIN"
"SIMBOLAR","TOTORAL"
"TACUARENDI","GENERAL OBLIGADO"
"ADOLFO ALSINA","ADOLFO ALSINA"
"PARAJE GUAYAQUIL","FEDERACION"
"AREA SIN GOBIERNO","SILIPICA"
"FACUNDO","RIO SENGUER"
"SAN LUIS","JUAN MARTÍN DE PUEYRREDÓN"
"PASO DE LAS PIEDRAS","PARANA"
"SAAVEDRA","SAAVEDRA"
"ASSUNTA","JUAREZ CELMAN"
"COMUNA 14","COMUNA 14"
"VILLA PEHUENIA","ALUMINE"
"CALINGASTA","CALINGASTA"
"RINCON","RIO SEGUNDO"
"SAN HILARIO","FORMOSA"
"ALDEA VALLE MARIA","DIAMANTE"
"CATRIEL","GENERAL ROCA"
"PILCANIYEU","PILCANIYEU"
"NAPENAY","INDEPENDENCIA"
"PLOTTIER","CONFLUENCIA"
"AREA SIN GOBIERNO","ISLAS DEL ATLANTICO SUR"
"VILLA CAÑAS","GENERAL LOPEZ"
"VILLA SANTA CRUZ DEL LAGO","PUNILLA"
"SAN SALVADOR","SAN SALVADOR"
"SILVA","SAN JUSTO"
"GENERAL DEHEZA","JUAREZ CELMAN"
"MATARA","JUAN F IBARRA"
"VILLA LA BOLSA","SANTA MARÍA"
"ULLUM","ULLUM"
"RANCUL","RANCUL"
"LOS HORNILLOS","SAN JAVIER"
"VILLA ESCOLAR","LAISHI"
"AMENABAR","GENERAL LOPEZ"
"VILLA SILIPICA","SILIPICA"
"LA SARITA","GENERAL OBLIGADO"
"BERROTARAN","RIO CUARTO"
"PAMPA DE LOS GUANACOS","COPO"
"PORTON NEGRO","PILAGAS"
"RADA TILLY","ESCALANTE"
"VILLA PUENTE PICUN LEUFU","CATAN LIL"
"POSADAS","CAPITAL"
"SUMAMPA","QUEBRACHOS"
"ESCABA","JUAN B ALBERDI"
"SANTA ANITA","URUGUAY"
"VILLA FONTANA","PARANA"
"SAN JOSE DEL BOQUERON","COPO"
"IBARLUCEA","ROSARIO"
"CONLARA","SAN JAVIER"
"AREA SIN GOBIERNO","PUNILLA"
"ADOLFO GONZALES CHAVES","ADOLFO GONZALES CHAVES"
"SARGENTO MOYA","MONTEROS"
"PAMPAYASTA SUD","TERCERO ARRIBA"
"COLONIA AVELLANEDA","PARANA"
"ANGELONI","SAN JUSTO"
"MISION TACAAGLE","PILAGAS"
"LAS CEJAS","CRUZ ALTA"
"NOGOYA","NOGOYA"
"SAN FELIPE Y SANTA BARBARA","LULES"
"EL AGUILAR","HUMAHUACA"
"SAN ANTONIO","SAN ANTONIO"
"EL REDOMON","CONCORDIA"
"TACURAL","CASTELLANOS"
"TRES DE FEBRERO","TRES DE FEBRERO"
"VILLA ROSSI","PRESIDENTE ROQUE SAENZ PEÑA"
"PALO SANTO","PIRANE"
"ALDAO","SAN LORENZO"
"AREA SIN GOBIERNO","QUEBRACHOS"
"LUQUE","RIO SEGUNDO"
"LA TRINIDAD","CHICLIGASTA"
"AREA SIN GOBIERNO","CONESA"
"COPACABANA","ISCHILIN"
"SAN ANDRES DE GILES","SAN ANDRES DE GILES"
"GUALEGUAYCHU","GUALEGUAYCHU"
"CEVIL REDONDO","YERBA BUENA"
"VILLA PARANACITO","ISLAS DEL IBICUY"
"ISLETAS","DIAMANTE"
"EL CONDOR","YAVI"
"SAN JUAN","CAPITAL"
"MONTE RALO","SANTA MARÍA"
"VENADO TUERTO","GENERAL LOPEZ"
"LEANDRO N ALEM","AYACUCHO"
"CORONEL MOLDES","RIO CUARTO"
"SAN JOSE DEL RINCON","LA CAPITAL"
"METAN","METAN"
"VILLA GIARDINO","PUNILLA"
"MONTEFIORE","9 DE JULIO"
"LUCAS GONZALEZ","NOGOYA"
"HERMOSO CAMPO","2 DE ABRIL"
"SAN FERNANDO","BELEN"
"MARTIRES","CANDELARIA"
"ALPACHIRI","GUATRACHE"
"LAS LAJITAS","ANTA"
"LAS GUACHAS","TALA"
"CHELFORO","AVELLANEDA"
"SALLIQUELO","SALLIQUELO"
"VILLA GUTIERREZ","ISCHILIN"
"TERMAS DE RIO HONDO","RIO HONDO"
"SAN JOSE DE FELICIANO","FELICIANO"
"MORRISON","UNION"
"EL NARANJITO","CRUZ ALTA"
"LA PUNILLA","GENERAL PEDERNERA"
"LA POSTA","RIO PRIMERO"
"ICAÑO","AVELLANEDA"
"QUEMU QUEMU","QUEMU QUEMU"
"PUERTA DE CORRAL QUEMADO","BELEN"
"GALISTEO","CASTELLANOS"
"LAGUNA PAIVA","LA CAPITAL"
"GAIMAN","GAIMAN"
"ALBA POSSE","25 DE MAYO"
"LAS PERDICES","TERCERO ARRIBA"
"ELENA","RIO CUARTO"
"SALTA","CAPITAL"
"TOMAS YOUNG","GENERAL TABOADA"
"JAMES CRAIK","TERCERO ARRIBA"
"SIETE PALMAS","PILCOMAYO"
"PUERTO TIROL","LIBERTAD"
"AREA SIN GOBIERNO","GENERAL ROCA"
"9 DE JULIO","9 DE JULIO"
"CARRILOBO","RIO SEGUNDO"
"SUNCHALES","CASTELLANOS"
"MAINQUE","GENERAL ROCA"
"MOLINOS","MOLINOS"
"AREA SIN GOBIERNO","COLON"
"RIACHO HE-HE","PILCOMAYO"
"GRUTLY","LAS COLONIAS"
"FORTIN EL PATRIA","GOBERNADOR DUPUY"
"GARMENDIA","BURRUYACU"
"SANTA FE","LA CAPITAL"
"MIGUEL TORRES","GENERAL LOPEZ"
"BRANDSEN","BRANDSEN"
"PRESIDENCIA ROCA","LIBERTADOR GENERAL SAN MARTÍN"
"NUESTRA SEÑORA DE LOS DOLORES DE KOLUEL KAIKE","DESEADO"
"VILLA PARQUE SIQUIMAN","PUNILLA"
"GOBERNADOR ECHAGUE","TALA"
"HUANQUEROS","SAN CRISTOBAL"
"COLONIA ROSA","SAN CRISTOBAL"
"GENERAL CONESA","CONESA"
"MACACHIN","ATREUCO"
"CAIMANCITO","LEDESMA"
"NUEVA FRANCIA","SILIPICA"
"MONTE HERMOSO","MONTE HERMOSO"
"TRES LOMAS","TRES LOMAS"
"TAPEBICUA","PASO DE LOS LIBRES"
"COYUCO COCHICO","CHOS MALAL"
"UCACHA","JUAREZ CELMAN"
"EL POTRILLO","RAMON LISTA"
"TRES ISLETAS","MAIPU"
"AREA SIN GOBIERNO","FEDERAL"
"GENERAL ALVEAR","GENERAL ALVEAR"
"CAÑADA RICA","CONSTITUCION"
"MI GRANJA","COLON"
"BANCO PAYAGUA","LAISHI"
"EL MANANTIAL","LULES"
"VILMER","ROBLES"
"LAPRIDA","CHOYA"
"SAN JORGE","SAN MARTIN"
"SAN MARCIAL","URUGUAY"
"ÑANDUCITA","SAN CRISTOBAL"
"POZO NUEVO","SOBREMONTE"
"RAYO CORTADO","RIO SECO"
"COLONIA CELLO","CASTELLANOS"
"EL CHAÑAR","BURRUYACU"
"MERLO","MERLO"
"CHARBONIER","PUNILLA"
"LAS RABONAS","SAN ALBERTO"
"EL CHACHO","MINAS"
"QUILMES","QUILMES"
"LUCAS SUR SEGUNDO","VILLAGUAY"
"CRUZ DEL EJE","CRUZ DEL EJE"
"EUSEBIA Y CAROLINA","CASTELLANOS"
"MINA CLAVERO","SAN ALBERTO"
"JUNIN","JUNIN"
"TAPSO","CHOYA"
"SAN FRANCISCO","SAN JUSTO"
"ESQUINA","ESQUINA"
"COMUNA 10","COMUNA 10"
"PALMA SOLA","PILCOMAYO"
"MONTE NIEVAS","CONHELO"
"IGLESIA","IGLESIA"
"BERAZATEGUI","BERAZATEGUI"
"GENERAL MOSCONI","RAMON LISTA"
"COMICO","9 DE JULIO"
"SANTA CLARA DE SAGUIER","CASTELLANOS"
"CAÑADA OMBU","VERA"
"TAFI VIEJO","TAFI VIEJO"
"HERRERA","AVELLANEDA"
"PEDRO R FERNANDEZ","SAN ROQUE"
"MOJONES SUR","VILLAGUAY"
"HUGENTOBLER","CASTELLANOS"
"NAVIA","JUAN MARTÍN DE PUEYRREDÓN"
"SAN BENITO","PARANA"
"CAPILLA DEL SITON","TOTORAL"
"PUJATO NORTE","LAS COLONIAS"
"RECREO","LA PAZ"
"PASO DE LA ARENA","PARANA"
"GENERAL SAN MARTIN","LIBERTADOR GENERAL SAN MARTÍN"
"LOS CEDROS","SANTA MARÍA"
"MULAS GRANDES","FELICIANO"
"CORRALITO","TERCERO ARRIBA"
"BANDERA","BELGRANO"
"EL HOYO","CUSHAMEN"
"RIO PRIMERO","RIO PRIMERO"
"JARAMILLO - FITZ ROY","DESEADO"
"LA ADELA","CALEU CALEU"
"OBISPO TREJO","RIO PRIMERO"
"CAMILO ALDAO","MARCOS JUAREZ"
"LAS HERAS","LAS HERAS"
"BAÑADO DE SOTO","CRUZ DEL EJE"
"VILLA DE PRAGA","LIBERTADOR GENERAL SAN MARTÍN"
"CAPITAL","CAPITAL"
"SAN PABLO","CHACABUCO"
"SAN AGUSTIN","LAS COLONIAS"
"RAFAEL GARCIA","SANTA MARÍA"
"PUEBLO GENERAL BELGRANO","GUALEGUAYCHU"
"AREA SIN GOBIERNO","MARCOS JUAREZ"
"BALNEARIA","SAN JUSTO"
"COLONIA DOLORES","SAN JUSTO"
"GABOTO","SAN JERONIMO"
"COLONIA ALMADA","TERCERO ARRIBA"
"BAJADA DEL AGRIO","PICUNCHES"
"TARTAGAL","VERA"
"DON CRISTOBAL SEGUNDO","NOGOYA"
"VILLA LA FLORIDA","CORONEL PRINGLES"
"AREA SIN GOBIERNO","FORMOSA"
"PUERTO ALGARROBO","LA PAZ"
"RESISTENCIA","SAN FERNANDO"
"LA CLARITA","COLON"
"BOUQUET","BELGRANO"
"EL CARMEN","EL CARMEN"
"BRAGADO","BRAGADO"
"MACHAGAI","25 DE MAYO"
"AREA SIN GOBIERNO","AYACUCHO"
"MAGDALENA","MAGDALENA"
"SANTA ROSA DEL CONLARA","JUNIN"
"LAS BAJADAS","CALAMUCHITA"
"TRANCAS","TRANCAS"
"BASAIL","SAN FERNANDO"
"PIÑERO","ROSARIO"
"CLEMENTE ONELLI","25 DE MAYO"
"LOS CHIHUIDOS","AÑELO"
"COLONIA SAN JUSTO","CONCORDIA"
"PASO DEL DURAZNO","JUAREZ CELMAN"
"DOS ARROYOS","LEANDRO N. ALEM"
"PAMPICHUELA","VALLE GRANDE"
"LA PELADA","LAS COLONIAS"
"AVELLANEDA","GENERAL OBLIGADO"
"TINOGASTA","TINOGASTA"
"LOS POZOS","ISCHILIN"
"BELLA VISTA","LEALES"
"PILAR","LAS COLONIAS"
"RAMON M CASTRO","ZAPALA"
"UNION","GOBERNADOR DUPUY"
"HIPOLITO YRIGOYEN","HIPOLITO YRIGOYEN"
"LAS PLAYAS","CRUZ DEL EJE"
"CARRIZALES","IRIONDO"
"LAFINUR","JUNIN"
"DIAMANTE","DIAMANTE"
"SUCO","RIO CUARTO"
"ROSARIO VERA PEÑALOZA","ROSARIO VERA PEÑALOZA"
"ESMERALDA","CASTELLANOS"
"ESTACION LAZO","GUALEGUAY"
"TILISARAO","CHACABUCO"
"RIVADAVIA BANDA SUR","RIVADAVIA"
"LA VERTIENTE","LIBERTADOR GENERAL SAN MARTÍN"
"LAS TALITAS","TAFI VIEJO"
"PACHECO DE MELO","JUAREZ CELMAN"
"PRESIDENTE ROCA","CASTELLANOS"
"PINCEN","GENERAL ROCA"
"CORONDA","SAN JERONIMO"
"VILLADA","CASEROS"
"CURUPAITY","SAN CRISTOBAL"
"FIDELA","CASTELLANOS"
"LA VERBENA","FELICIANO"
"BASAVILBASO","URUGUAY"
"CALCHIN OESTE","RIO SEGUNDO"
"DORILA","MARACO"
"RODEITO","SAN PEDRO"
"ALDEA SPATZENKUTTER","DIAMANTE"
"COLONIA ALBERDI","OBERA"
"MIRAMAR","SAN JUSTO"
"RICARDONE","SAN LORENZO"
"EUSTOLIA","CASTELLANOS"
"WEISBURD","MORENO"
"VILLA AMANCAY","CALAMUCHITA"
"ITA IBATE","GENERAL PAZ"
"ALGARROBO DEL AGUILA","CHICAL CO"
"EL POTRERO","ROSARIO DE LA FRONTERA"
"PANAHOLMA","SAN ALBERTO"
"LOS ALTOS","SANTA ROSA"
"COLONIA ALPINA","RIVADAVIA"
"PAYOGASTA","CACHI"
"MANUEL GARCIA FERNANDEZ","LEALES"
"PATAGONES","PATAGONES"
"ALMAFUERTE","LEANDRO N. ALEM"
"ESTACION GENERAL PAZ","COLON"
"CHILECITO","CHILECITO"
"IDIAZABAL","UNION"
"SAN PEDRO DE GUASAYAN","GUASAYAN"
"COLONIA PROSPERIDAD","SAN JUSTO"
"ARMINDA","ROSARIO"
"TATANE","LAISHI"
"COMECHINGONES","RIO PRIMERO"
"MEDINA","CHICLIGASTA"
"AREA SIN GOBIERNO","PICHI MAHUIDA"
"EL CUY","EL CUY"
"GUATRACHE","GUATRACHE"
"VILLA SAN ESTEBAN","SAN JUSTO"
"CAPIVARA","SAN CRISTOBAL"
"SAN JOSE","SAN JAVIER"
"MALABRIGO","GENERAL OBLIGADO"
"SANTA MARIA CENTRO","LAS COLONIAS"
"LOS GOMEZ","LEALES"
"COLONIA CELINA","PARANA"
"LANÚS","LANÚS"
"VILLA LOS PATOS","UNION"
"ANDALGALA","ANDALGALÁ"
"AREA SIN GOBIERNO","CRUZ DEL EJE"
"CANDELARIA","AYACUCHO"
"JUNCAL","CONSTITUCION"
"ARMSTRONG","BELGRANO"
"LA FRATERNIDAD Y SANTA JUANA","FEDERACION"
"HUANCHILLA","JUAREZ CELMAN"
"GODEKEN","CASEROS"
"XX DE SETIEMBRE","NOGOYA"
"TANCACHA","TERCERO ARRIBA"
"COTE LAI","TAPENAGA"
"BONPLAND","PASO DE LOS LIBRES"
"ITALO","GENERAL ROCA"
"ALTO VERDE Y LOS GUCHEA","CHICLIGASTA"
"POZO DE MAZA","BERMEJO"
"RAPELLI","PELLEGRINI"
"VILLA GENERAL GUEMES","PATIÑO"
"ELORTONDO","GENERAL LOPEZ"
"SAN LORENZO","CAPITAL"
"RIOBAMBA","PRESIDENTE ROQUE SAENZ PEÑA"
"ARRAYANAL","SAN PEDRO"
"TRENEL","TRENEL"
"CHASCOMUS","CHASCOMUS"
"COLONIA CARLOS PELLEGRINI","SAN MARTIN"
"VILLA DEL CARMEN","FORMOSA"
"CALEUFU","RANCUL"
"LAS PETACAS","SAN MARTIN"
"CORPUS","SAN IGNACIO"
"ALEJANDRA","SAN JAVIER"
"INGENIERO SAJAROFF","VILLAGUAY"
"ESQUINA","RIO PRIMERO"
"MERCEDES","MERCEDES"
"COLONIA BAYLINA","SAN SALVADOR"
"AREA SIN GOBIERNO","ALBERDI"
"VINCHINA","VINCHINA"
"RIVADAVIA","RIVADAVIA"
"ALTO PENCOSO","JUAN MARTÍN DE PUEYRREDÓN"
"VILLA UNION","MITRE"
"RANQUELES","GENERAL ROCA"
"MARCOS JUAREZ","MARCOS JUAREZ"
"SATURNINO MARIA LASPIUR","SAN JUSTO"
"ROSARIO","ROSARIO"
"NOGOLI","BELGRANO"
"NASCHEL","CHACABUCO"
"GOBERNADOR VIRASORO","SANTO TOME"
"CORONEL FRAGA","CASTELLANOS"
"GUAYMALLEN","GUAYMALLEN"
"PASO AGUERRE","PICUN LEUFU"
"VILLA QUINTEROS","MONTEROS"
"ALEJANDRO ROCA","JUAREZ CELMAN"
"AREA SIN GOBIERNO","OJO DE AGUA"
"VILLA QUILLINZO","CALAMUCHITA"
"EL ARAZA","GENERAL OBLIGADO"
"JUAN BAUTISTA ALBERDI","JUAN B ALBERDI"
"AREA SIN GOBIERNO","HUILICHES"
"VILLA LLANQUIN","PILCANIYEU"
"VARVARCO - INVERNADA VIEJA","MINAS"
"HERSILIA","SAN CRISTOBAL"
"COLONIA AVIGDOR","LA PAZ"
"JACINTO L","LAS COLONIAS"
"EL RABON","GENERAL OBLIGADO"
"AREA SIN GOBIERNO","MINAS"
